text,label
"['typically', 'venture', 'capital', 'fund', 'invests', 'number', 'firms', 'investors', 'fund', 'receive', 'returns', 'according', 'fund', 'whole', 'performs', 'amount', 'money', 'invested', 'venture', 'capital', 'fluctuates', 'substantially', 'year', 'year', 'one', 'example', 'venture', 'capital', 'firms', 'invested', '$', '483', 'billion', '2014', 'according', 'national', 'venture', 'capital', 'association']",1
"['early', '-', 'stage', 'investors', 'realize', 'majority', 'small', 'startup', 'businesses', 'never', 'hit', 'big', 'indeed', 'many', 'go', 'business', 'within', 'months', 'years']",0
"['corporate', 'bond', 'issued', 'firms', 'bonds', 'also', 'issued', 'various', 'levels', 'government']",1
"['example', 'municipal', 'bond', 'issued', 'cities', 'state', 'bond', 'us', 'states', 'treasury', 'bond', 'federal', 'government', 'us', 'department', 'treasury']",1
"['buy', 'stock', 'become', 'owners', 'shareholders', 'firm']",0
"['stock', 'represents', 'ownership', 'firm', 'person', 'owns', '100', '%', 'company', '’', 'stock', 'definition', 'owns', 'entire', 'company']",1
"['first', 'firm', 'receives', 'money', 'sale', 'stock', 'company', 'sells', 'stock', 'public', 'public', 'includes', 'individuals', 'mutual', 'funds', 'insurance', 'companies', 'pension', 'funds']",0
"['firm', '’', 'first', 'sale', 'stock', 'public', 'called', 'initial', 'public', 'offering', 'ipo']",1
"['ipo', 'important', 'two', 'reasons']",0
"['private', 'company', 'owned', 'people', 'run', 'day', '-', '-', 'day', 'basis']",1
"['private', 'company', 'run', 'individuals', 'case', 'called', 'sole', 'proprietorship', 'run', 'group', 'case', 'partnership']",1
"['accurate', 'information', 'sometimes', 'available', 'corporate', 'governance', 'name', 'economists', 'give', 'institutions', 'supposed', 'watch', 'top', 'executives', 'fails', 'following', 'clear', 'feature', 'lehman', 'brothers', 'shows', 'lack', 'corporate', 'governance', 'lead', 'lehman', 'brothers', 'failure']",1
"['usually', 'average', 'return', 'period', 'time', 'usually', 'years', 'even', 'decades']",0
"['risk', 'measures', 'uncertainty', 'project', '’', 'profitability']",1
"['several', 'types', 'risk', 'including', 'default', 'risk', 'interest', 'rate', 'risk']",0
"['banks', 'offer', 'range', 'accounts', 'serve', 'different', 'needs']",0
"['checking', 'account', 'typically', 'pays', 'little', 'interest', 'facilitates', 'transactions', 'giving', 'easy', 'access', 'money', 'either', 'writing', 'check', 'using', 'debit', 'card', 'card', 'works', 'like', 'credit', 'card', 'except', 'purchases', 'immediately', 'deducted', 'checking', 'account', 'rather', 'billed', 'separately', 'credit', 'card', 'company']",1
"['savings', 'account', 'typically', 'pays', 'interest', 'rate', 'getting', 'money', 'typically', 'requires', 'make', 'trip', 'bank', 'automatic', 'teller', 'machine', 'access', 'funds', 'electronically']",1
"['part', 'safety', 'arises', 'bank', 'account', 'offers', 'security', 'keeping', 'thousand', 'dollars', 'toe', 'sock', 'underwear', 'drawer']",0
"['addition', 'federal', 'deposit', 'insurance', 'corporation', 'fdic', 'protects', 'savings', 'average', 'person']",1
"['every', 'bank', 'required', 'law', 'pay', 'fee', 'fdic', 'based', 'size', 'deposits']",0
"['amount', 'borrower', 'agrees', 'pay', 'investor', 'maturity']",0
"['bond', 'coupon', 'rate', 'interest', 'rate', 'usually', 'semi', '-', 'annual', 'paid', 'different', 'times', 'throughout', 'year']",0
"['bonds', 'used', 'paper', 'documents', 'coupons', 'clipped', 'turned', 'bank', 'receive', 'interest']",0
"['bond', 'yield', 'measures', 'rate', 'return', 'bond', 'expected', 'pay', 'time']",1
"['bonds', 'bought', 'issued', 'also', 'bought', 'sold', 'lifetimes']",0
"['individual', 'firm', 'may', 'find', 'buffeted', 'unfavorable', 'supply', 'demand', 'conditions', 'hurt', 'unlucky', 'unwise', 'managerial', 'decisions']",0
"['thus', 'standard', 'recommendation', 'financial', 'investors', 'diversification', 'means', 'buying', 'stocks', 'bonds', 'wide', 'range', 'companies']",1
"['saver', 'diversifies', 'following', 'old', 'proverb', '“', 'n', '’', 'put', 'eggs', 'one', 'basket', '”', 'broad', 'group', 'companies', 'firms', 'better', 'expected', 'worse', '—', 'extremes', 'tendency', 'cancel', 'extreme', 'increases', 'decreases', 'value']",0
"['two', '-', 'thirds', 'us', 'households', 'home']",0
"['owner', '’', 'equity', 'house', 'monetary', 'value', 'owner', 'would', 'selling', 'house', 'repaying', 'outstanding', 'bank', 'loans', 'used', 'buy', 'house']",0
"['example', 'imagine', 'buy', 'house', '$', '200,000', 'paying', '10', '%', 'price', 'payment', 'taking', 'bank', 'loan', 'remaining', '$', '180,000']",0
"['compound', 'interest', 'interest', 'rate', 'calculation', 'principal', 'plus', 'accumulated', 'interest']",1
"['2002', 'congress', 'passed', 'president', 'george', 'w', 'bush', 'signed', 'law', 'bipartisan', 'campaign', 'reform', 'act', 'bcra']",0
"['relatively', 'noncontroversial', 'portions', 'act', 'strengthen', 'rules', 'requiring', 'full', 'speedy', 'disclosure', 'contributes', 'money', 'campaigns']",0
"['example', 'suggests', 'relate', 'problem', 'special', 'interests', 'politics', 'issue', 'raised', 'environmental', 'protection', 'negative', 'externalities', 'economic', 'policy', 'respect', 'negative', 'externalities', 'pollution', '—', 'problem', 'called', 'regulatory', 'capture', 'defined', 'monopoly', 'antitrust', 'policy']",0
"['legislative', 'bodies', 'agencies', 'write', 'laws', 'regulations', 'much', 'corporations', 'pay', 'taxes', 'rules', 'safety', 'workplace', 'instructions', 'satisfy', 'environmental', 'regulations', 'sure', 'specific', 'industry', 'affected', 'lobbyists', 'study', 'every', 'word', 'every', 'comma']",0
"['political', 'pressure', 'pass', 'prescription', 'drug', 'benefit', 'medicare', 'apparently', 'quite', 'high', 'political', 'pressure', 'assist', '40', 'million', 'health', 'insurance', 'considerably', 'lower']",0
"['one', 'reason', 'might', 'senior', 'citizens', 'represented', 'aarp', 'well', '-', 'funded', 'well', '-', 'organized', 'lobbying', 'group', 'umbrella', 'organization', 'lobby', 'without', 'health', 'insurance']",0
"['example', 'policies', 'impose', 'price', 'controls', '—', 'like', 'rent', 'control', '—', 'may', 'look', 'benefit', 'renters', 'impose', 'costs', 'landlords']",0
"['however', 'landlords', 'decide', 'reduce', 'number', 'rental', 'units', 'available', 'area', 'number', 'people', 'would', 'liked', 'rent', 'apartment', 'end', 'living', 'somewhere', 'else', 'units', 'available']",0
"['democracy', 'sometimes', 'summed', 'oversimplified', 'two', 'words', '“', 'majority', 'rule', '”', 'voters', 'face', 'three', 'choices', 'however', 'voting', 'may', 'always', 'useful', 'way', 'determining', 'majority', 'prefers']",1
"['situation', 'choice', 'preferred', 'majority', 'choice', 'b', 'choice', 'b', 'preferred', 'majority', 'choice', 'c', 'choice', 'c', 'preferred', 'majority', 'choice', 'called', 'voting', 'cycle']",1
"['easy', 'imagine', 'sets', 'government', 'choices', '—', 'say', 'perhaps', 'choice', 'increased', 'defense', 'spending', 'increased', 'government', 'spending', 'health', 'care', 'tax', 'cut', '—', 'voting', 'cycle', 'could', 'occur']",0
"['april', '2009', 'union', 'representing', 'us', 'tire', 'manufacturing', 'workers', 'filed', 'request', 'us', 'international', 'trade', 'commission', 'itc', 'asking', 'investigate', 'tire', 'imports', 'china']",0
"['us', 'trade', 'law', 'imports', 'country', 'increase', 'point', 'cause', 'market', 'disruption', 'united', 'states', 'determined', 'itc', 'also', 'recommend', 'remedy', 'market', 'disruption']",0
"['buys', 'production']",0
"['demand', 'divided', 'four', 'main', 'parts', 'consumer', 'spending', 'consumption', 'business', 'spending', 'investment', 'government', 'spending', 'goods', 'services', 'spending', 'net', 'exports']",1
"['see', 'following', 'clear', 'feature', 'understand', 'meant', 'investment']",0
"['net', 'export', 'component', 'gdp', 'equal', 'dollar', 'value', 'exports', 'x', 'minus', 'dollar', 'value', 'imports', 'x', '–']",1
"['gap', 'exports', 'imports', 'called', 'trade', 'balance']",1
"['country', '’', 'exports', 'larger', 'imports', 'country', 'said', 'trade', 'surplus']",1
"['indeed', 'trade', 'deficit', 'grew', 'quite', 'large', 'late', '1990s', 'mid-2000s']",0
"['link', 'b', 'also', 'shows', 'imports', 'exports', 'risen', 'substantially', 'recent', 'decades', 'even', 'declines', 'great', 'recession', '2008', '2009']",0
"['noted', 'exports', 'imports', 'equal', 'foreign', 'trade', 'effect', 'total', 'gdp']",0
"['avoid', 'problem', 'would', 'overstate', 'size', 'economy', 'considerably', 'government', 'statisticians', 'count', 'value', 'final', 'goods', 'services', 'chain', 'production', 'sold', 'consumption', 'investment', 'government', 'trade', 'purposes']",0
"['intermediate', 'goods', 'goods', 'go', 'production', 'goods', 'excluded', 'gdp', 'calculations']",1
"['net', 'national', 'product', 'nnp', 'calculated', 'taking', 'gnp', 'subtracting', 'value', 'much', 'physical', 'capital', 'worn', 'reduced', 'value', 'aging', 'course', 'year']",1
"['process', 'capital', 'ages', 'loses', 'value', 'called', 'depreciation']",1
"['similarly', 'know', 'rate', 'inflation', 'difficult', 'figure', 'rise', 'gdp', 'due', 'mainly', 'rise', 'overall', 'level', 'prices', 'rise', 'quantities', 'goods', 'produced']",0
"['nominal', 'value', 'economic', 'statistic', 'means', 'statistic', 'measured', 'terms', 'actual', 'prices', 'exist', 'time']",1
"['real', 'value', 'refers', 'statistic', 'adjusted', 'inflation']",1
"['link', 'shows', 'us', 'nominal', 'real', 'gdp', 'since', '1960']",0
"['2005', 'base', 'year', 'nominal', 'real', 'values', 'exactly', 'year']",0
"['significant', 'decline', 'real', 'gdp', 'called', 'recession']",1
"['especially', 'lengthy', 'deep', 'recession', 'called', 'depression']",1
"['severe', 'drop', 'gdp', 'occurred', 'great', 'depression', '1930s', 'clearly', 'visible', 'figure', 'great', 'recession', '2008–2009']",0
"['thus', 'recession', 'lasts', 'peak', 'trough', 'economic', 'upswing', 'runs', 'trough', 'peak']",0
"['movement', 'economy', 'peak', 'trough', 'trough', 'peak', 'called', 'business', 'cycle']",1
"['intriguing', 'notice', 'three', 'longest', 'trough', '-', '-', 'peak', 'expansions', 'twentieth', 'century', 'happened', 'since', '1960']",0
"['exchange', 'rates', 'expressed', 'either', 'units', 'country', '’', 'currency', 'need', 'traded', 'single', 'unit', 'country', 'b', '’', 'currency', 'example', 'japanese', 'yen', 'per', 'british', 'pound', 'inverse', 'example', 'british', 'pounds', 'per', 'japanese', 'yen']",1
"['two', 'types', 'exchange', 'rates', 'used', 'purpose', 'market', 'exchange', 'rates', 'purchasing', 'power', 'parity', 'ppp', 'equivalent', 'exchange', 'rates']",0
"['market', 'exchange', 'rates', 'vary', 'day', '-', '-', 'day', 'basis', 'depending', 'supply', 'demand', 'foreign', 'exchange', 'markets']",1
"['one', 'remarkable', 'change', 'us', 'economy', 'recent', 'decades', '1970', '42', '%', 'women', 'participated', 'paid', 'labor', 'force']",0
"['second', 'decade', '2000s', 'nearly', '60', '%', 'women', 'participated', 'paid', 'labor', 'force', 'according', 'bureau', 'labor', 'statistics']",0
"['women', 'labor', 'force', 'many', 'services', 'used', 'produce', 'non', '-', 'market', 'economy', 'like', 'food', 'preparation', 'child', 'care', 'shifted', 'extent', 'market', 'economy', 'makes', 'gdp', 'appear', 'larger', 'even', 'services', 'actually', 'consumed']",0
"['last', 'two', 'centuries', 'although', 'rulers', 'nobles', 'conquerors', 'could', 'afford', 'extravagances', 'although', 'economies', 'rose', 'subsistence', 'level', 'average', 'person', '’', 'standard', 'living', 'changed', 'much', 'centuries', 'progressive', 'powerful', 'economic', 'institutional', 'changes', 'started', 'significant', 'effect', 'late', 'eighteenth', 'early', 'nineteenth', 'centuries']",0
"['according', 'dutch', 'economic', 'historian', 'jan', 'luiten', 'van', 'zanden', 'slavery', '-', 'based', 'societies', 'favorable', 'demographics', 'global', 'trading', 'routes', 'standardized', 'trading', 'institutions', 'spread', 'different', 'empires', 'set', 'stage', 'industrial', 'revolution', 'succeed']",0
"['industrial', 'revolution', 'refers', 'widespread', 'use', 'power', '-', 'driven', 'machinery', 'economic', 'social', 'changes', 'resulted', 'first', 'half', '1800s']",1
"['economic', 'growth', 'depends', 'many', 'factors']",0
"['key', 'among', 'factors', 'adherence', 'rule', 'law', 'protection', 'property', 'rights', 'contractual', 'rights', 'country', '’', 'government', 'markets', 'work', 'effectively', 'efficiently']",0
"['laws', 'must', 'clear', 'public', 'fair', 'enforced', 'equally', 'applicable', 'members', 'society']",0
"['second', 'factor', 'determines', 'labor', 'productivity', 'technological', 'change']",0
"['technological', 'change', 'combination', 'invention', '—', 'advances', 'knowledge', '—', 'innovation', 'putting', 'advance', 'use', 'new', 'product', 'service']",1
"['example', 'transistor', 'invented', '1947']",0
"['productivity', 'growth', 'high', '2009', '2010', 'around', '3', '%', 'slowed', 'since']",0
"['productivity', 'growth', 'also', 'closely', 'linked', 'average', 'level', 'wages']",0
"['time', 'amount', 'firms', 'willing', 'pay', 'workers', 'depend', 'value', 'output', 'workers', 'produce']",0
"['category', 'technology', '“', 'joker', 'deck', '”', 'earlier', 'described', 'combination', 'invention', 'innovation']",0
"['people', 'think', 'new', 'technology', 'invention', 'new', 'products', 'like', 'laser', 'smartphone', 'new', 'wonder', 'drug', 'come', 'mind']",0
"['society', 'increases', 'level', 'capital', 'per', 'person', 'result', 'called', 'capital', 'deepening']",1
"['idea', 'capital', 'deepening', 'apply', 'additional', 'human', 'capital', 'per', 'worker', 'additional', 'physical', 'capital', 'per', 'worker']",0
"['low', '-', 'income', 'middle', '-', 'income', 'economies', 'around', 'world', 'shown', 'pattern', 'convergence', 'economies', 'grow', 'faster', 'high', '-', 'income', 'countries']",0
"['gdp', 'increased', 'average', 'rate', '27', '%', 'per', 'year', '1990s', '23', '%', 'per', 'year', '2000', '2008', 'high', '-', 'income', 'countries', 'world', 'include', 'united', 'states', 'canada', 'countries', 'european', 'union', 'japan', 'australia', 'new', 'zealand']",0
"['incomes', 'increase']",0
"['neoclassical', 'growth', 'consensus', 'uses', 'aggregate', 'production', 'function', 'suggest', 'period', 'modern', 'economic', 'growth', 'came', 'increases', 'inputs', 'technology', 'physical', 'human', 'capital']",1
"['also', 'important', 'way', 'technological', 'progress', 'combined', 'physical', 'human', 'capital', 'deepening', 'create', 'growth', 'convergence']",0
"['people', 'part', 'time', 'temporary', 'jobs', 'looking', 'full', 'time', 'permanent', 'employment', 'counted', 'employed', 'though', 'employed', 'way', 'would', 'like', 'need']",0
"['additionally', 'individuals', 'underemployed']",0
"['includes', 'trained', 'skilled', 'one', 'type', 'level', 'work', 'working', 'lower', 'paying', 'job', 'one', 'utilize', 'skills']",0
"['seem', 'long', '-', 'term', 'trend', 'toward', 'rate', 'moving', 'generally', 'higher', 'generally', 'lower']",0
"['source', 'federal', 'reserve', 'economic', 'data', 'fred', 'https', '//researchstlouisfedorg/fred2/series/lrun64ttusa156s0', '``', ""''"", '>']",0
"['one', 'primary', 'determinant', 'demand', 'labor', 'firms', 'perceive', 'state', 'macro', 'economy']",0
"['firms', 'believe', 'business', 'expanding', 'given', 'wage', 'desire', 'hire', 'greater', 'quantity', 'labor', 'labor', 'demand', 'curve', 'shifts', 'right']",0
"['words', 'people', 'involuntarily', 'unemployed']",0
"['causes', 'involuntary', 'unemployment']",0
"['one', 'argument', 'even', 'employees', 'union', 'members', 'often', 'work', 'implicit', 'contract', 'employer', 'try', 'keep', 'wages', 'falling', 'economy', 'weak', 'business', 'trouble', 'employee', 'expect', 'huge', 'salary', 'increases', 'economy', 'business', 'strong']",0
"['wage', '-', 'setting', 'behavior', 'acts', 'like', 'form', 'insurance', 'employee', 'protection', 'wage', 'declines', 'bad', 'times', 'pays', 'protection', 'lower', 'wages', 'good', 'times']",0
"['insider', '-', 'outsider', 'model', 'labor', 'force', 'simple', 'terms', 'argues', 'already', 'working', 'firms', '“', 'insiders', '”', 'new', 'employees', 'least', 'time', '“', 'outsiders', '”', 'firm', 'depends', 'insiders', 'grease', 'wheels', 'organization', 'familiar', 'routine', 'procedures', 'train', 'new', 'employees']",1
